pupid,educ_attain,treat,schid,grade,winn01,winn02,age01,test00,test01,test02,c1,weight,in_school,math,cognitive,vocab
2496026,9,0,249,6,0,0,12,-0.8521711826324463,-1.5014488697052002,-1.3238437175750732,1,1,1,-1.411753535270691,-1.4150797128677368,0.5339580178260803
2496029,8,0,249,6,0,0,15,NA,-1.0196510553359985,-0.6442347168922424,1,1,1,0.7381649017333984,1.2241045236587524,0.35505563020706177
2496031,8,0,249,6,0,0,14,NA,-0.37725380063056946,-0.1705678403377533,1,1,0,1.0452960729599,2.279778242111206,-0.18165162205696106
2496034,10,0,249,6,0,0,13,-0.11465255916118622,0.2852182984352112,-0.19116204977035522,1,1,1,1.352427363395691,1.048158884048462,0.17615319788455963
2496036,8,0,249,6,0,0,13,NA,-0.6583026051521301,-0.767799973487854,1,5,0,-0.490359902381897,-0.18346038460731506,-0.7183588743209839
2496037,10,0,249,6,0,0,12,-0.056427404284477234,-0.49770328402519226,NA,1,5,1,1.352427363395691,2.631669521331787,1.0706652402877808
2496040,8,0,249,6,0,0,15,-1.0074383020401,-1.03972589969635,NA,1,5,0,-0.7974911332130432,0.34437647461891174,-0.0027492118533700705
2496054,8,0,249,6,0,0,13,NA,-0.7386022210121155,-0.7266115546226501,1,1,1,-0.18322870135307312,1.400050163269043,0.7128604650497437
2496062,6,0,249,6,0,0,17,NA,NA,NA,1,5,0,-0.18322870135307312,-0.5353516340255737,-1.0761637687683105
2496063,7,0,249,6,0,0,14,-0.6580873727798462,-0.8389768004417419,-0.6854231357574463,1,1,0,-0.18322870135307312,1.5759958028793335,-0.8972613215446472
2505001,7,0,250,5,0,0,12,NA,NA,NA,0,5,0,-1.1046223640441895,-0.3594059944152832,-0.0027492118533700705
2505003,5,0,250,5,0,0,16,NA,NA,NA,0,1,0,-2.9474096298217773,-1.5910253524780273,-2.6862854957580566
2505005,8,0,250,5,0,0,13,0.41913482546806335,NA,-0.5879871249198914,0,1,0,-0.490359902381897,-1.2391340732574463,-0.0027492118533700705
2505007,8,0,250,5,0,0,12,NA,NA,-0.42212215065956116,0,1,1,1.6595585346221924,-0.3594059944152832,0.8917628526687622
2505011,8,0,250,5,0,0,13,0.8229038119316101,NA,1.360926628112793,0,1,0,0.12390250712633133,0.8722133040428162,0.17615319788455963
2505017,7,0,250,5,0,0,13,-0.6127192974090576,NA,NA,0,1,0,-0.490359902381897,-0.18346038460731506,-0.8972613215446472
2506001,7,0,250,6,0,0,15,NA,NA,-1.2826552391052246,1,1,0,-0.18322870135307312,-1.2391340732574463,-1.0761637687683105
2506003,8,0,250,6,0,0,13,-1.6285066604614258,NA,-0.767799973487854,1,1,0,1.352427363395691,0.34437647461891174,-0.360554039478302
2506004,8,0,250,6,0,0,12,-1.123888611793518,-0.9393513798713684,NA,1,1,1,1.352427363395691,-0.007514761295169592,-0.5394564867019653
2506007,8,0,250,6,0,0,13,NA,-1.9230220317840576,-0.8089883923530579,1,1,0,0.7381649017333984,-0.18346038460731506,-0.360554039478302
2506009,10,0,250,6,0,0,16,-0.6386789679527283,-0.4575534462928772,-0.41769838333129883,1,1,1,-1.411753535270691,0.6962677240371704,0.7128604650497437
2506016,7,0,250,6,0,0,15,NA,-0.3371039927005768,-0.4588868021965027,1,1,0,-1.1046223640441895,-1.0631884336471558,-1.4339685440063477
2515001,7,1,251,5,0,0,13,0.21725033223628998,NA,NA,0,1,1,-0.18322870135307312,-0.7112972140312195,-1.4339685440063477
2515004,8,1,251,5,0,0,11,0.7780405879020691,NA,NA,0,5,0,-0.18322870135307312,1.048158884048462,-0.18165162205696106
2515006,8,1,251,5,0,0,12,NA,NA,-0.5879871249198914,0,1,1,-0.7974911332130432,-1.7669708728790283,-1.0761637687683105
2515008,8,1,251,5,0,0,14,NA,NA,-0.17332464456558228,0,1,0,-0.18322870135307312,0.34437647461891174,0.5339580178260803
2515009,7,1,251,5,0,0,NA,NA,NA,NA,0,1,1,0.12390250712633133,0.8722133040428162,-0.360554039478302
2515010,8,1,251,5,0,0,12,NA,NA,0.22060471773147583,0,1,1,0.4310337007045746,0.6962677240371704,0.5339580178260803
2515023,8,1,251,5,0,0,13,NA,NA,NA,0,1,0,-0.18322870135307312,-0.3594059944152832,-1.0761637687683105
2515028,8,1,251,5,0,1,11,NA,NA,2.356116533279419,0,1,1,-0.18322870135307312,-0.007514761295169592,1.2495677471160889
2515029,8,1,251,5,0,0,12,NA,NA,0.28280410170555115,0,5,1,-0.18322870135307312,0.5203220844268799,0.17615319788455963
2515033,7,1,251,5,0,0,14,-0.4781295955181122,NA,NA,0,1,1,-0.7974911332130432,-1.0631884336471558,-0.0027492118533700705
2515038,8,1,251,5,0,0,13,-0.007065778598189354,NA,-0.069659024477005,0,1,1,0.4310337007045746,0.34437647461891174,-0.360554039478302
2515039,8,1,251,5,0,0,12,NA,NA,0.44866907596588135,0,1,1,1.9666897058486938,1.2241045236587524,1.2495677471160889
2515040,9,1,251,5,0,1,13,NA,NA,0.9462640881538391,0,1,1,0.12390250712633133,1.5759958028793335,1.0706652402877808
2516004,6,1,251,6,0,0,NA,0.5064157843589783,NA,NA,1,1,0,-1.411753535270691,-1.9429165124893188,-0.8972613215446472
2516014,10,1,251,6,0,0,14,0.6034576892852783,-0.49770328402519226,0.38547587394714355,1,1,1,0.4310337007045746,1.2241045236587524,1.607372522354126
2516015,7,1,251,6,0,0,16,1.088667392730713,-0.7988269925117493,NA,1,1,0,-1.1046223640441895,-0.7112972140312195,-1.0761637687683105
2516018,9,1,251,6,0,0,13,1.1274840831756592,0.4658925235271454,0.46785271167755127,1,1,1,0.12390250712633133,-1.4150797128677368,0.8917628526687622
2516019,8,1,251,6,0,0,16,-0.6386789679527283,-0.5579280257225037,0.38547587394714355,1,5,0,-0.7974911332130432,0.1684308499097824,0.5339580178260803
2516021,8,1,251,6,0,0,13,0.29292353987693787,-0.5378531217575073,0.2825048267841339,1,5,0,0.12390250712633133,0.1684308499097824,0.5339580178260803
2516022,8,1,251,6,0,0,14,-0.2505112588405609,-0.5780029296875,1.085679054260254,1,5,0,-1.1046223640441895,0.8722133040428162,-0.360554039478302
2516024,8,1,251,6,0,0,16,-0.017610633745789528,-1.4211492538452148,NA,1,5,0,-0.490359902381897,0.8722133040428162,-0.7183588743209839
2516028,8,1,251,6,0,0,11,-0.13406094908714294,-0.8189018964767456,-0.252944678068161,1,1,1,1.0452960729599,1.5759958028793335,-0.360554039478302
2516029,9,1,251,6,0,0,14,1.3021595478057861,0.04431935399770737,0.9621137976646423,1,1,1,0.12390250712633133,1.927886962890625,1.4284701347351074
2516033,8,1,251,6,0,0,14,0.15706484019756317,-0.4575534462928772,0.09715691208839417,1,5,0,0.4310337007045746,-0.007514761295169592,0.17615319788455963
2525004,7,0,252,5,0,0,12,-0.9267618060112,NA,-1.7905083894729614,0,1,1,1.0452960729599,-0.3594059944152832,-0.18165162205696106
2525006,7,0,252,5,0,0,12,-0.2986767292022705,NA,-0.8367846608161926,0,1,1,0.7381649017333984,-0.88724285364151,-0.18165162205696106
2525012,8,0,252,5,0,0,15,0.23968194425106049,NA,-0.3806558847427368,0,1,0,-1.1046223640441895,-0.5353516340255737,-0.18165162205696106
2525013,9,0,252,5,0,0,16,NA,NA,-0.753852128982544,0,1,1,-0.490359902381897,0.6962677240371704,0.8917628526687622
2525015,7,0,252,5,0,0,13,-0.9940566420555115,NA,NA,0,1,1,-0.7974911332130432,-1.4150797128677368,-0.7183588743209839
2525021,7,0,252,5,0,0,10,NA,NA,NA,0,1,1,0.7381649017333984,-1.2391340732574463,-1.4339685440063477
2525025,6,0,252,5,0,0,13,-1.0164883136749268,NA,NA,0,5,0,-2.0260159969329834,-1.9429165124893188,-2.149578094482422
2525029,8,0,252,5,0,0,14,NA,NA,NA,0,5,0,0.12390250712633133,-1.4150797128677368,-1.7917733192443848
2525030,8,0,252,5,0,0,11,NA,NA,NA,0,1,0,1.352427363395691,0.34437647461891174,-0.18165162205696106
2525031,7,0,252,5,0,0,11,-1.0837831497192383,NA,NA,0,1,1,0.7381649017333984,-0.5353516340255737,-0.360554039478302
2525053,8,0,252,5,0,0,13,NA,NA,NA,0,1,0,-0.18322870135307312,0.6962677240371704,0.35505563020706177
2526006,8,0,252,6,0,0,13,-0.3863699436187744,-0.2969541549682617,0.014780065976083279,1,5,0,-0.490359902381897,1.2241045236587524,1.4284701347351074
2526011,8,0,252,6,0,0,15,-0.5416370630264282,-1.2003252506256104,-1.07671320438385,1,1,1,0.12390250712633133,0.34437647461891174,-0.18165162205696106
2526012,8,0,252,6,0,0,13,-1.0850718021392822,-0.9192764759063721,NA,1,5,0,-0.7974911332130432,-0.5353516340255737,-0.5394564867019653
2526013,7,0,252,6,0,0,15,NA,NA,-1.7357279062271118,1,1,0,-1.7188847064971924,-1.2391340732574463,-0.5394564867019653
2526014,7,0,252,6,0,0,16,-1.0074383020401,NA,NA,1,5,0,-1.411753535270691,-0.18346038460731506,-1.255066156387329
2526029,8,0,252,6,0,0,14,-0.8715795874595642,-1.3006998300552368,-1.2208726406097412,1,5,0,-1.1046223640441895,-0.3594059944152832,-0.360554039478302
2526032,7,0,252,6,0,0,NA,-1.5702815055847168,NA,NA,1,1,1,0.7381649017333984,-0.3594059944152832,0.17615319788455963
2535004,8,0,253,5,0,0,12,-0.7921721339225769,NA,NA,0,5,1,0.12390250712633133,-0.007514761295169592,-0.5394564867019653
2535005,8,0,253,5,0,0,11,NA,NA,0.241337850689888,0,1,1,1.352427363395691,0.34437647461891174,0.5339580178260803
2535009,7,0,253,5,0,0,12,-0.3435399532318115,NA,NA,0,1,1,-0.490359902381897,-1.2391340732574463,-0.18165162205696106
2535013,7,0,253,5,0,0,12,-0.16408705711364746,NA,NA,0,1,1,-0.18322870135307312,0.34437647461891174,-0.5394564867019653
2535016,10,0,253,5,0,0,13,1.092083215713501,NA,1.2779940366744995,0,1,1,0.4310337007045746,-0.18346038460731506,-0.18165162205696106
2535017,7,0,253,5,0,0,13,-0.07436060905456543,NA,NA,0,1,1,0.12390250712633133,-1.5910253524780273,-1.6128709316253662
2535018,8,0,253,5,0,0,11,0.5312928557395935,NA,-0.028192775323987007,0,1,1,0.7381649017333984,1.400050163269043,1.2495677471160889
2535021,6,0,253,5,0,0,12,NA,NA,NA,0,1,1,-1.411753535270691,-1.9429165124893188,-0.8972613215446472
2535023,7,0,253,5,0,0,13,-0.9940566420555115,NA,NA,0,1,1,0.12390250712633133,1.2241045236587524,0.8917628526687622
2535028,7,0,253,5,0,0,12,0.10509227961301804,NA,NA,0,1,1,1.352427363395691,-0.88724285364151,-0.8972613215446472
2535030,8,0,253,5,0,0,13,NA,NA,NA,0,1,0,-0.7974911332130432,-0.88724285364151,-0.18165162205696106
2535031,7,0,253,5,0,0,12,NA,NA,NA,0,1,1,0.4310337007045746,-0.18346038460731506,-1.0761637687683105
2535035,7,0,253,5,0,0,11,0.4864296615123749,NA,-0.3184565305709839,0,1,1,0.7381649017333984,0.1684308499097824,0.7128604650497437
2535039,8,0,253,5,0,0,14,NA,NA,-0.5050546526908875,0,5,1,0.12390250712633133,-0.7112972140312195,0.35505563020706177
2535040,7,0,253,5,0,0,11,-0.9043301939964294,NA,NA,0,1,1,0.12390250712633133,-1.0631884336471558,-1.255066156387329
2535042,8,0,253,5,0,0,13,-0.6575825214385986,NA,NA,0,1,1,-1.1046223640441895,-0.7112972140312195,0.35505563020706177
2535043,7,0,253,5,0,0,13,NA,NA,NA,0,1,1,1.352427363395691,-0.7112972140312195,-0.0027492118533700705
2535044,9,0,253,5,0,0,13,-0.05192900076508522,NA,0.593800961971283,0,1,1,1.0452960729599,1.048158884048462,0.35505563020706177
2535058,5,0,253,5,0,0,15,NA,NA,NA,0,5,0,-2.0260159969329834,-1.4150797128677368,-2.507383108139038
2535066,8,0,253,5,0,0,15,NA,NA,0.22060471773147583,0,1,0,-1.411753535270691,-0.007514761295169592,-0.360554039478302
2535069,7,0,253,5,0,0,15,NA,NA,NA,0,1,1,0.4310337007045746,-1.0631884336471558,-1.255066156387329
2535078,8,0,253,5,0,0,11,0.17238710820674896,NA,-0.007459649816155434,0,1,1,0.7381649017333984,1.751941442489624,-0.18165162205696106
2536006,8,0,253,6,0,0,14,NA,NA,NA,1,5,0,-0.7974911332130432,-0.3594059944152832,-0.7183588743209839
2536010,8,0,253,6,0,0,12,0.3123319149017334,-0.4776283800601959,-0.3353215456008911,1,1,1,1.6595585346221924,0.5203220844268799,0.7128604650497437
2536011,7,0,253,6,0,0,14,NA,1.409413456916809,NA,1,5,0,0.4310337007045746,1.400050163269043,0.7128604650497437
2536013,11,0,253,6,0,0,15,0.40937384963035583,0.405667781829834,-0.005814145319163799,1,5,1,0.7381649017333984,-0.7112972140312195,0.7128604650497437
2536016,8,0,253,6,0,0,14,-1.550873041152954,0.004169528838247061,-0.5000752210617065,1,1,NA,1.9666897058486938,-0.5353516340255737,0.17615319788455963
2536023,9,0,253,6,0,0,14,0.5840493440628052,0.4859674274921417,-0.10878520458936691,1,1,1,1.352427363395691,-0.007514761295169592,-0.18165162205696106
2536026,9,0,253,6,0,0,14,0.23469838500022888,-0.015905383974313736,NA,1,1,1,-0.7974911332130432,0.34437647461891174,1.0706652402877808
2536029,8,0,253,6,0,0,15,NA,NA,NA,1,1,0,1.0452960729599,1.5759958028793335,-0.360554039478302
2536030,8,0,253,6,0,0,13,0.07943129539489746,-0.5780029296875,0.13834533095359802,1,5,0,0.7381649017333984,0.6962677240371704,0.17615319788455963
2536032,6,0,253,6,0,0,16,-0.40577834844589233,NA,NA,1,1,0,-1.411753535270691,-1.2391340732574463,-0.360554039478302
2536035,7,0,253,6,0,0,12,NA,-0.5980778336524963,-0.1705678403377533,1,1,1,0.7381649017333984,-1.2391340732574463,0.35505563020706177
2536054,8,0,253,6,0,0,14,-0.3087364137172699,-0.4776283800601959,-0.3971041738986969,1,1,1,1.352427363395691,-0.007514761295169592,0.5339580178260803
2536055,7,0,253,6,0,0,15,-0.34755319356918335,NA,-0.6442347168922424,1,1,1,-0.7974911332130432,-0.5353516340255737,-1.4339685440063477
2545001,7,1,254,5,0,0,14,-0.9267618060112,NA,-0.42212215065956116,0,1,0,-1.1046223640441895,-0.3594059944152832,-0.18165162205696106
2545009,6,1,254,5,0,0,15,-0.9940566420555115,NA,NA,0,1,0,-1.7188847064971924,-1.5910253524780273,-1.9706758260726929
2545011,7,1,254,5,0,0,11,0.19481872022151947,NA,NA,0,1,1,-0.18322870135307312,0.1684308499097824,0.7128604650497437
2545013,8,1,254,5,0,0,13,NA,NA,NA,0,1,1,0.7381649017333984,-0.007514761295169592,-1.255066156387329
2545018,7,1,254,5,0,0,13,-0.6800141334533691,NA,NA,0,1,1,1.0452960729599,0.34437647461891174,1.2495677471160889
2545021,8,1,254,5,0,0,11,-0.029497388750314713,NA,0.19987159967422485,0,1,1,1.6595585346221924,1.2241045236587524,0.35505563020706177
2545022,5,1,254,5,0,0,15,NA,NA,NA,0,1,0,-1.7188847064971924,-1.4150797128677368,-1.9706758260726929
2545027,8,1,254,5,0,0,13,NA,NA,-0.09039214998483658,0,1,0,-0.18322870135307312,-0.88724285364151,-2.3284807205200195
2546002,6,1,254,6,0,0,15,-0.5998622179031372,-1.2605499029159546,NA,1,5,0,-1.1046223640441895,1.048158884048462,-0.5394564867019653
2546005,6,1,254,6,0,0,15,-0.13406094908714294,-1.2605499029159546,-0.8295826315879822,1,1,1,0.12390250712633133,-0.007514761295169592,-0.0027492118533700705
2546010,9,1,254,6,0,0,12,0.29292353987693787,-0.3371039927005768,-0.23235046863555908,1,1,1,0.4310337007045746,0.8722133040428162,1.2495677471160889
2546011,7,1,254,6,0,0,13,NA,0.08446917682886124,NA,1,1,0,-0.490359902381897,1.5759958028793335,1.0706652402877808
2546025,8,1,254,6,0,0,15,-0.5804538130760193,-0.6783775091171265,-0.9325536489486694,1,1,0,-0.490359902381897,1.2241045236587524,0.17615319788455963
2555001,6,1,255,5,0,0,13,-1.1510779857635498,NA,NA,0,1,1,-0.7974911332130432,-0.5353516340255737,-0.360554039478302
2555006,7,1,255,5,0,0,12,-0.8594669699668884,NA,-0.8782508969306946,0,5,0,-0.490359902381897,0.1684308499097824,0.35505563020706177
2555007,5,1,255,5,0,0,14,-1.3529623746871948,NA,NA,0,1,NA,-1.1046223640441895,-1.5910253524780273,-2.149578094482422
2555012,8,1,255,5,0,0,12,-0.8146037459373474,NA,-1.189247727394104,0,1,0,-0.490359902381897,0.34437647461891174,-0.7183588743209839
2555013,7,1,255,5,0,0,13,-0.7248773574829102,NA,NA,0,1,0,-1.411753535270691,-1.7669708728790283,-1.0761637687683105
2555015,6,1,255,5,0,0,14,-1.1959412097930908,NA,NA,0,1,0,-1.1046223640441895,-0.88724285364151,-1.4339685440063477
2555021,7,1,255,5,0,0,13,NA,NA,-1.251447081565857,0,1,1,-0.7974911332130432,-1.0631884336471558,-0.7183588743209839
2555023,6,1,255,5,0,0,13,NA,NA,NA,0,1,0,-1.7188847064971924,-1.2391340732574463,-1.7917733192443848
2555024,8,1,255,5,0,0,11,-0.321108341217041,NA,-0.3806558847427368,0,1,1,-0.490359902381897,0.5203220844268799,0.5339580178260803
2555025,8,1,255,5,0,0,11,-0.7473089098930359,NA,-1.0233827829360962,0,1,1,0.4310337007045746,1.751941442489624,0.35505563020706177
2556001,7,1,255,6,0,0,16,-0.8521711826324463,-1.0598008632659912,NA,1,5,0,-1.1046223640441895,0.1684308499097824,-0.8972613215446472
2556002,8,1,255,6,0,0,12,-0.7163125276565552,-1.1200255155563354,-1.1384958028793335,1,1,1,-0.18322870135307312,-0.5353516340255737,0.8917628526687622
2556005,7,1,255,6,0,0,12,NA,-1.5014488697052002,NA,1,1,0,-0.7974911332130432,-1.0631884336471558,-2.507383108139038
2556008,9,1,255,6,0,0,14,-1.2015221118927002,-0.9795011878013611,-0.6236404776573181,1,1,1,0.4310337007045746,0.6962677240371704,-0.0027492118533700705
2556010,6,1,255,6,0,0,17,-1.531464695930481,-1.7423478364944458,NA,1,1,0,-2.0260159969329834,-1.0631884336471558,-2.6862854957580566
2556014,6,1,255,6,0,0,17,-1.298564076423645,NA,NA,1,1,0,-0.490359902381897,-0.18346038460731506,-1.9706758260726929
2565001,6,0,256,5,0,0,15,-0.971625030040741,NA,NA,0,5,0,-0.7974911332130432,-1.7669708728790283,-1.0761637687683105
2565002,9,0,256,5,0,0,13,1.383694052696228,NA,0.573067843914032,0,1,1,-0.490359902381897,-0.18346038460731506,0.7128604650497437
2565004,8,0,256,5,0,0,12,0.6210193037986755,NA,-0.028192775323987007,0,1,1,1.352427363395691,0.8722133040428162,0.17615319788455963
2565005,9,0,256,5,0,0,12,1.383694052696228,NA,0.7389328479766846,0,1,NA,1.6595585346221924,1.5759958028793335,0.7128604650497437
2565006,8,0,256,5,0,0,12,0.7331773638725281,NA,NA,0,1,1,1.0452960729599,0.1684308499097824,0.17615319788455963
2565008,8,0,256,5,0,0,13,0.4864296615123749,NA,-0.8575177788734436,0,1,0,0.4310337007045746,-1.0631884336471558,-0.8972613215446472
2566004,10,0,256,6,0,0,13,0.8751751184463501,0.5261172652244568,0.05596848949790001,1,1,1,0.4310337007045746,0.5203220844268799,0.35505563020706177
2566005,10,0,256,6,0,0,12,0.5258241891860962,0.8874656558036804,0.6120122075080872,1,1,1,1.0452960729599,0.5203220844268799,0.7128604650497437
2566007,9,0,256,6,0,0,13,0.6034576892852783,0.5662670731544495,0.15893955528736115,1,1,1,-0.18322870135307312,-0.18346038460731506,0.7128604650497437
2566008,8,0,256,6,0,0,13,-0.037019018083810806,0.20491865277290344,-0.12937942147254944,1,1,0,1.0452960729599,0.5203220844268799,0.17615319788455963
2566009,8,0,256,6,0,0,15,2.000861406326294,1.590087652206421,1.5181574821472168,1,1,0,0.4310337007045746,1.048158884048462,1.4284701347351074
2566023,7,0,256,6,0,0,16,0.3899654746055603,0.32536813616752625,NA,1,1,0,-0.18322870135307312,-0.88724285364151,-0.0027492118533700705
2575002,6,0,257,5,0,0,14,-0.2538135051727295,NA,-0.5465208888053894,0,5,0,-1.7188847064971924,1.048158884048462,-1.4339685440063477
2575004,8,0,257,5,0,0,11,0.2621135413646698,NA,-0.35992276668548584,0,1,0,-0.18322870135307312,-1.2391340732574463,0.35505563020706177
2575006,7,0,257,5,0,0,12,NA,NA,NA,0,1,1,0.12390250712633133,-0.5353516340255737,-0.360554039478302
2575009,8,0,257,5,0,0,14,NA,NA,-0.9404502511024475,0,1,0,-0.18322870135307312,-0.3594059944152832,-0.7183588743209839
2575011,7,0,257,5,0,0,11,NA,NA,NA,0,1,1,-1.1046223640441895,-0.88724285364151,-2.149578094482422
2575014,8,0,257,5,0,0,12,0.9350618720054626,NA,-0.712385892868042,0,1,0,0.12390250712633133,-1.0631884336471558,0.17615319788455963
2575022,7,0,257,5,0,0,12,-1.0613515377044678,NA,NA,0,1,1,-0.7974911332130432,-1.2391340732574463,-1.255066156387329
2576002,10,0,257,6,0,0,12,-0.40577834844589233,-0.6382277011871338,-0.5206694602966309,1,5,1,0.7381649017333984,1.5759958028793335,0.8917628526687622
2576010,7,0,257,6,0,0,14,-0.968621551990509,NA,-1.2826552391052246,1,1,1,0.12390250712633133,-0.88724285364151,-2.149578094482422
2576015,8,0,257,6,0,0,14,-1.473239541053772,-1.2806248664855957,NA,1,5,0,-1.1046223640441895,-0.3594059944152832,-0.0027492118533700705
2576019,8,0,257,6,0,0,13,-0.9103963375091553,-0.6181527376174927,-0.6854231357574463,1,1,0,0.7381649017333984,2.103832721710205,-0.0027492118533700705
2585003,5,1,258,5,0,0,15,NA,NA,NA,0,5,0,-2.0260159969329834,-0.88724285364151,-1.255066156387329
2585007,8,1,258,5,0,0,15,-0.2538135051727295,NA,-0.5672540068626404,0,1,0,-0.18322870135307312,-0.7112972140312195,-0.360554039478302
2585008,8,1,258,5,0,0,12,NA,NA,NA,0,1,0,0.4310337007045746,-1.2391340732574463,0.5339580178260803
2585009,7,1,258,5,0,0,14,-0.2538135051727295,NA,-0.42212215065956116,0,1,1,0.4310337007045746,0.8722133040428162,-0.8972613215446472
2585012,9,1,258,5,0,0,12,-0.007065778598189354,NA,0.573067843914032,0,1,1,-0.18322870135307312,1.2241045236587524,1.607372522354126
2585013,6,1,258,5,0,0,12,0.6210193037986755,NA,NA,0,5,0,-1.1046223640441895,0.1684308499097824,-0.5394564867019653
2585019,8,1,258,5,0,0,11,1.0696516036987305,NA,NA,0,1,1,-0.18322870135307312,-0.3594059944152832,-0.5394564867019653
2585026,7,1,258,5,0,0,12,-0.3435399532318115,NA,-0.691652774810791,0,1,0,-1.1046223640441895,-0.88724285364151,-0.0027492118533700705
2585031,9,1,258,5,0,0,13,NA,NA,-0.42212215065956116,0,1,1,0.7381649017333984,-0.3594059944152832,0.35505563020706177
2585036,8,1,258,5,0,1,13,NA,NA,0.8218653202056885,0,1,0,0.7381649017333984,1.400050163269043,0.7128604650497437
2586001,6,1,258,6,0,0,14,-0.017610633745789528,-0.7586771249771118,-0.95314788818359375,1,5,0,-1.1046223640441895,-0.18346038460731506,-0.5394564867019653
2586002,7,1,258,6,0,0,16,NA,-1.1200255155563354,-0.95314788818359375,1,1,0,-0.7974911332130432,-1.0631884336471558,-1.9706758260726929
